query,candidate_doi,label,candidate_year,candidate_title,crossref_score,true_doi,candidate_rank,candidate_author,query_author,title_similarity,title_token_set_similarity,query_year,year_difference,first_author_similarity
Subsequent Pregnancy After Having a Baby Who Was Hospitalized in the NICU Yuki Funaba,10.1542/9781610026673-ch07,0,2023.0,Feeding Your Baby,30.58149,10.1097/nmc.0000000000000067,5,,,23.529411764705888,38.095238095238095,,,100.0
Subsequent Pregnancy After Having a Baby Who Was Hospitalized in the NICU Yuki Funaba,10.1542/9781610026673-ch11,0,2023.0,The Loss of Your Baby,30.139492,10.1097/nmc.0000000000000067,6,,,26.415094339622648,32.0,,,100.0
Subsequent Pregnancy After Having a Baby Who Was Hospitalized in the NICU Yuki Funaba,10.1542/9781610020497-ch11,0,2016.0,The Loss of Your Baby,29.991283,10.1097/nmc.0000000000000067,7,,,26.415094339622648,32.0,,,100.0
Subsequent Pregnancy After Having a Baby Who Was Hospitalized in the NICU Yuki Funaba,10.1891/9780826140128.0002,0,2018.0,Supporting High-Risk Pregnancy Bed-Rest Patients and Preparing Them for a Potential NICU Baby,29.228916,10.1097/nmc.0000000000000067,8,,,40.44943820224719,49.438202247191015,,,100.0
Subsequent Pregnancy After Having a Baby Who Was Hospitalized in the NICU Yuki Funaba,10.1186/s12884-021-03947-7,0,2021.0,“What kind of man gets depressed after having a baby?” Fathers’ experiences of mental health during the perinatal period,27.749325,10.1097/nmc.0000000000000067,9,Sarah Hambidge,,40.0,41.584158415841586,,,11.764705882352944
Subsequent Pregnancy After Having a Baby Who Was Hospitalized in the NICU Yuki Funaba,10.1007/s12098-021-03858-7,0,2021.0,Who Owns the Baby in NICU?,27.243036,10.1097/nmc.0000000000000067,10,Deepak Chawla,,41.44144144144144,73.17073170731707,,,12.5
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,10.3109/02699052.2012.661118,1,2012.0,Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis,90.22917,10.3109/02699052.2012.661118,1,Ian J. Gill,,95.2755905511811,100.0,,,28.57142857142857
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,10.4324/9780203712283-9,0,2018.0,Support Persons’ Perceptions of Giving Vocational Rehabilitation Support to Clients With Acquired Brain Injury in Sweden,49.926838,10.3109/02699052.2012.661118,2,Marie Matérne,,51.38339920948616,57.391304347826086,,,25.0
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,10.1007/978-3-030-16613-7_9,0,2019.0,"Rehabilitation of Speech, Language, and Swallowing Disorders in Clients with Acquired Brain Injury",49.798763,10.3109/02699052.2012.661118,3,Deena Henderson,,47.61904761904761,50.925925925925924,,,33.333333333333336
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,10.14264/uql.2018.774,0,,Client-centred goal setting in the rehabilitation of community dwelling clients with acquired brain injury,49.034668,10.3109/02699052.2012.661118,4,Sarah Prescott,,55.23012552301255,64.28571428571428,,,11.764705882352944
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,10.1891/9780826131379.0016,0,2016.0,Acquired Brain Injury Rehabilitation: Clinical Essentials,45.418243,10.3109/02699052.2012.661118,5,SILKE BERNERT,,42.10526315789473,44.57142857142857,,,0.0
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,10.4324/9780429478468-9,0,2018.0,Vocational rehabilitation after acquired brain injury,45.289837,10.3109/02699052.2012.661118,6,Bernie Walsh,,45.16129032258065,80.89887640449439,,,26.66666666666667
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,10.4324/9780429478468-8,0,2018.0,Driving after acquired brain injury: rehabilitation and therapy,44.601833,10.3109/02699052.2012.661118,7,Gavin Newby,,48.97959183673469,63.04347826086956,,,28.57142857142857
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,10.1080/09638288.2017.1280542,0,2018.0,Patient perspectives on navigating the field of traumatic brain injury rehabilitation: a qualitative thematic analysis,44.31143,10.3109/02699052.2012.661118,8,Heidi J. Graff,,68.52589641434264,72.03389830508475,,,11.764705882352944
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,10.4324/9780203712283-4,0,2018.0,"Acquired Brain Injury, Parenting, Social Work, and Rehabilitation: Supporting Parents to Support Their Children",43.53958,10.3109/02699052.2012.661118,9,Mark Holloway,,47.540983606557376,48.03493449781659,,,12.5
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,10.1007/978-0-387-37575-5_11,0,,Balance and Vestibular Rehabilitation in the Patient with Acquired Brain Injury,43.217068,10.3109/02699052.2012.661118,10,JAMES MEGNA,,52.83018867924528,56.85279187817259,,,0.0
Clinicopathological Analysis of Premature Infants Treated with Artificial Surfactant. Yoshio Shima,10.1272/jnms.67.330,1,2000.0,Clinicopathological Analysis of Premature Infants Treated with Artificial Surfactant.,52.75747,10.1272/jnms.67.330,1,Yoshio Shima,,92.89617486338798,100.0,,,13.33333333333333
Clinicopathological Analysis of Premature Infants Treated with Artificial Surfactant. Yoshio Shima,10.1542/peds.87.4.505,0,1991.0,"Failure to Detect Surfactant Protein-Specific Antibodies in Sera of Premature Infants Treated With Survanta, A Modified Bovine Surfactant",30.408443,10.1272/jnms.67.330,2,Jeffrey A. Whitsett,,52.76595744680851,57.142857142857146,,,0.0
Clinicopathological Analysis of Premature Infants Treated with Artificial Surfactant. Yoshio Shima,10.20944/preprints202312.0003.v1,0,2023.0,Advance Diagnostic of Respiratory Distress Syndrome in Premature Infants Treated with Surfactant and Budesonide through Computer-Assisted Chest X-ray Analysis,30.059464,10.1272/jnms.67.330,3,Tijana Prodanovic,,53.125,60.0,,,30.000000000000004
Clinicopathological Analysis of Premature Infants Treated with Artificial Surfactant. Yoshio Shima,10.22514/sv21.042007.5,0,2007.0,Surfactant administration in premature infants with RDS,28.774618,10.1272/jnms.67.330,4,,,44.44444444444444,44.44444444444444,,,100.0
Clinicopathological Analysis of Premature Infants Treated with Artificial Surfactant. Yoshio Shima,10.1186/isrctn64011614,0,2013.0,Surfactant application during spontaneous breathing in premature infants &lt;27 weeks,28.770025,10.1272/jnms.67.330,5,Angela Kribs,,44.80874316939891,44.80874316939891,,,26.66666666666667
Clinicopathological Analysis of Premature Infants Treated with Artificial Surfactant. Yoshio Shima,10.3390/diagnostics14020214,0,2024.0,Advanced Diagnostics of Respiratory Distress Syndrome in Premature Infants Treated with Surfactant and Budesonide through Computer-Assisted Chest X-ray Analysis,28.674498,10.1272/jnms.67.330,6,Tijana Prodanovic,,52.71317829457365,60.0,,,30.000000000000004
Clinicopathological Analysis of Premature Infants Treated with Artificial Surfactant. Yoshio Shima,10.1007/bf03307445,0,1986.0,Human Surfactant Benefits Pulmonary Function in Premature Infants,28.347,10.1272/jnms.67.330,7,,,52.76073619631902,52.760736196319016,,,100.0
Clinicopathological Analysis of Premature Infants Treated with Artificial Surfactant. Yoshio Shima,10.1203/00006450-199704001-01476,0,1997.0,Surfactant protein B and disaturated phosphatidylcholine levels in Survanta treated premature infants. 1457,27.844456,10.1272/jnms.67.330,8,Michael J. Antunes,,39.02439024390244,39.02439024390244,,,19.047619047619047
Clinicopathological Analysis of Premature Infants Treated with Artificial Surfactant. Yoshio Shima,10.1101/2022.08.20.22278507,0,2022.0,LARGE VOLUME SURFACTANT ADMINISTRATION IN PREMATURE INFANTS LESS THAN 35 WEEKS USING MINIMALLY INVASIVE SURFACTANT THERAPY,27.508278,10.1272/jnms.67.330,9,Yahya Ethawi,,16.36363636363637,15.31100478468899,,,13.33333333333333
Clinicopathological Analysis of Premature Infants Treated with Artificial Surfactant. Yoshio Shima,10.2165/00128413-200816430-00027,0,2008.0,Budesonide in surfactant improves outcome in premature infants,27.491657,10.1272/jnms.67.330,10,&NA;,,42.50000000000001,42.038216560509554,,,0.0
Relationship of the preexponential function in the equation of life to the length of the failure crack G. M. Bartenev,10.1007/bf00720965,1,1984.0,Relationship of the preexponential function in the equation of life to the length of the failure crack,67.463715,10.1007/bf00720965,1,G. M. Bartenev,,93.15068493150685,100.0,,,23.529411764705888
Relationship of the preexponential function in the equation of life to the length of the failure crack G. M. Bartenev,10.1007/bf00819313,0,1969.0,Integral-equation construction of the green's function for generalized boundary-value problems involving the heat-conduction equation,25.264805,10.1007/bf00720965,2,�. M. Kartashov,,48.8,52.63157894736842,,,11.111111111111116
Relationship of the preexponential function in the equation of life to the length of the failure crack G. M. Bartenev,10.1016/b978-008043011-9/50011-9,0,1999.0,Fatigue crack tip constraint and closure as a function of crack length,24.833961,10.1007/bf00720965,3,David L. Davidson,,43.85026737967914,57.668711656441715,,,19.999999999999996
Relationship of the preexponential function in the equation of life to the length of the failure crack G. M. Bartenev,10.1007/bf00554398,0,1995.0,Estimation of the preexponential factor in the equation for the rate of accumulation of submicron cracks in failure of polymers and polymer fibres,24.792572,10.1007/bf00720965,4,I. A. Stepanov,,63.117870722433466,64.88888888888889,,,23.529411764705888
Relationship of the preexponential function in the equation of life to the length of the failure crack G. M. Bartenev,10.1016/j.engfailanal.2017.04.025,0,2017.0,Correlation between defect depth and defect length through a reliability index when evaluating of the remaining life of steel pipeline under corrosion and crack defects,24.068504,10.1007/bf00720965,5,Djamel Zelmati,,50.526315789473685,49.80237154150198,,,11.764705882352944
Relationship of the preexponential function in the equation of life to the length of the failure crack G. M. Bartenev,10.1007/bf01529549,0,1989.0,Stress concentration factor as a function of the length of cut in a rubberized-fabric material,23.55486,10.1007/bf00720965,6,G. M. Bartenev,,53.08056872037914,56.38297872340426,,,23.529411764705888
Relationship of the preexponential function in the equation of life to the length of the failure crack G. M. Bartenev,10.1016/b978-0-08-003110-1.50015-7,0,1968.0,CORROSION FAILURE AND STATIC FATIGUE,23.546446,10.1007/bf00720965,7,G.M. BARTENEV,,6.5359477124183,7.407407407407405,,,0.0
Relationship of the preexponential function in the equation of life to the length of the failure crack G. M. Bartenev,10.1016/b978-0-08-003110-1.50004-2,0,1968.0,AUTHORS' PREFACE,23.348518,10.1007/bf00720965,8,G.M. BARTENEV,,3.007518796992481,3.4782608695652186,,,0.0
Relationship of the preexponential function in the equation of life to the length of the failure crack G. M. Bartenev,10.1016/b978-0-08-003110-1.50007-8,0,1968.0,MECHANISM OF FAILURE OF POLYMERS,23.0015,10.1007/bf00720965,9,G.M. BARTENEV,,6.711409395973156,6.25,,,0.0
Relationship of the preexponential function in the equation of life to the length of the failure crack G. M. Bartenev,10.1016/j.engfailanal.2015.09.007,0,2015.0,Fracture mechanics analysis of pre-stressed concrete sleepers via investigating crack initiation length,22.953041,10.1007/bf00720965,10,F. Rezaie,,45.45454545454546,48.51485148514851,,,16.666666666666664
Ein außergewöhnliches „Delirscreening“ K. Singler,10.1007/s00391-021-01916-5,1,2021.0,Ein außergewöhnliches „Delirscreening“,54.559975,10.1007/s00391-021-01916-5,1,K. Singler,,87.35632183908046,100.0,,,15.384615384615385
Ein außergewöhnliches „Delirscreening“ K. Singler,10.1524/hzhz.2012.0599,0,2012.0,"Helmut Neumaier, Albrecht von Rosenberg. Ein außergewöhnliches Adelsleben unter drei habsburgischen Kaisern. Münster, Aschendorff 2011 Neumaier Helmut Albrecht von Rosenberg. Ein außergewöhnliches Adelsleben unter drei habsburgischen Kaisern. 2011 Aschendorff Münster € 29,–",27.42104,10.1007/s00391-021-01916-5,2,Mark Hengerer,,26.006191950464398,60.0,,,25.0
Ein außergewöhnliches „Delirscreening“ K. Singler,10.1515/prhz.1999.74.1.68,0,1999.0,Ein außergewöhnliches Steinzepter im östlichen Mittelmeer,25.674126,10.1007/s00391-021-01916-5,3,Hans-Günter Buchholz,,64.15094339622642,64.15094339622641,,,17.391304347826086
Ein außergewöhnliches „Delirscreening“ K. Singler,10.1002/stab.201710540,0,2017.0,Das neue Ottendorfer Viadukt – ein außergewöhnliches Bauvorhaben,25.032204,10.1007/s00391-021-01916-5,4,Elke Hering,,51.32743362831859,51.515151515151516,,,14.28571428571429
Ein außergewöhnliches „Delirscreening“ K. Singler,10.1007/bf02122665,0,1925.0,Ein außergewöhnliches experimentelles Teercarcinom beim Kaninchen,24.441872,10.1007/s00391-021-01916-5,5,Nina Krotkina,,59.64912280701755,61.40350877192982,,,37.5
Ein außergewöhnliches „Delirscreening“ K. Singler,10.5771/9783845200545-45,0,2007.0,Nicht Sklave der Geschichte sein. Ein außergewöhnliches Interesse am Vergangenen stört manchmal die Gestaltung der Gegenwart,24.225044,10.1007/s00391-021-01916-5,6,Anastasia Ustinowa,,42.77456647398844,60.0,,,28.57142857142857
Ein außergewöhnliches „Delirscreening“ K. Singler,10.1055/s-0036-1575000,0,2008.0,Ein außergewöhnliches Jahr nähert sich seinem Ende,23.832111,10.1007/s00391-021-01916-5,7,Detlef Mostler,,64.64646464646464,64.64646464646464,,,0.0
Ein außergewöhnliches „Delirscreening“ K. Singler,10.1159/000277496,0,2010.0,Ein außergewöhnliches klinisches Erscheinungsbild beim einseitigen doppelten Harnleiter mit einem blinden Ende,23.609299,10.1007/s00391-021-01916-5,8,A. Gaca,,49.056603773584904,60.0,,,19.999999999999996
Ein außergewöhnliches „Delirscreening“ K. Singler,10.1515/jura-2017-0181,0,2017.0,Ein Dach über dem Kopf,23.248144,10.1007/s00391-021-01916-5,9,Philipp Singler,,28.169014084507037,30.985915492957744,,,11.111111111111116
Ein außergewöhnliches „Delirscreening“ K. Singler,10.1002/stab.201310048,0,2013.0,"Die neue ÖBB‐Rheinbrücke bei Lustenau, Österreich – Ein außergewöhnliches Bogenbrückentragwerk",23.04323,10.1007/s00391-021-01916-5,10,Albert Außerlechner,,44.75524475524476,60.0,,,9.090909090909093
Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2 Jeetinder Kaur Makkar,10.1213/ane.0000000000002391,1,2017.0,Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2,71.53026,10.1213/ane.0000000000002391,1,Jeetinder Kaur Makkar,,87.64044943820225,100.0,,,16.666666666666664
Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2 Jeetinder Kaur Makkar,10.1213/ane.0000000000002390,0,2017.0,In Response: Concerns With Rate of Rise of Carbon Dioxide During Apnea With Buccal Oxygenation,29.55199,10.1213/ane.0000000000002391,2,Andrew J. Toner,,55.670103092783506,55.55555555555556,,,22.22222222222222
Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2 Jeetinder Kaur Makkar,10.1016/j.gie.2020.03.1887,0,2020.0,Su1041 A TIME PERFORMANCE COMPARISON BETWEEN MODERATE AND DEEP SEDATION FOR SCREENING COLONOSCOPIES IN OBESE PATIENTS WITH OBSTRUCTIVE SLEEP APNEA,27.277681,10.1213/ane.0000000000002391,3,ivan M. columbus morales,,19.512195121951216,19.16666666666667,,,14.814814814814813
Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2 Jeetinder Kaur Makkar,10.1213/00000539-198802001-00222,0,1988.0,THE CO2 RATE OF RISE DURING APNEA IN ANESTHETIZED HUMANS WITH AIRWAY OBSTRUCTION,26.627539,10.1213/ane.0000000000002391,4,M. C. Stock,,22.22222222222222,24.13793103448276,,,0.0
Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2 Jeetinder Kaur Makkar,10.3390/nu15204446,0,2023.0,The Influence of CPAP Therapy on Basal Metabolic Rate and Physical Activity in Obese Patients with Obstructive Sleep Apnea,26.101604,10.1213/ane.0000000000002391,5,Dimitra Siopi,,47.74774774774775,49.074074074074076,,,12.5
Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2 Jeetinder Kaur Makkar,10.1007/978-1-4419-0184-2_26,0,2011.0,Thoracic Anesthesia for Morbidly Obese Patients and Obese Patients with Obstructive Sleep Apnea,24.796225,10.1213/ane.0000000000002391,6,Jay B. Brodsky,,45.128205128205124,45.97701149425287,,,11.764705882352944
Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2 Jeetinder Kaur Makkar,10.1378/chest.128.4_meetingabstracts.231s-a,0,2005.0,IS OBSTRUCTIVE SLEEP APNEA (OSA) IN NON-OBESE PATIENTS A LESS SERIOUS DISEASE THAN IN OBESE PATIENTS?,24.776731,10.1213/ane.0000000000002391,7,Ammar Ghanem,,16.91542288557214,16.66666666666667,,,26.66666666666667
Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2 Jeetinder Kaur Makkar,10.53902/sojdec.2021.01.000505,0,2021.0,Weight Loss Ameliorates Markers of Systemic Inflammation and Endothelial Dysfunction in Obstructive Sleep Apnea Obese Patients,24.451874,10.1213/ane.0000000000002391,8,Shehab M Abd El-Kader,,44.24778761061947,47.27272727272727,,,8.333333333333337
Prolongation of Apnea Time in Obese Patients—Concerns With Rate of Rise of CO2 Jeetinder Kaur Makkar,10.1007/978-3-030-00859-8_33,0,2019.0,Thoracic Anesthesia for Morbidly Obese Patients and Obese Patients with Obstructive Sleep Apnea,24.11425,10.1213/ane.0000000000002391,9,George W. Kanellakos,,45.128205128205124,45.97701149425287,,,17.391304347826086
