query,source,candidate_id,label,candidate_year,candidate_title,true_id,candidate_rank,candidate_author,query_author,journal,title_similarity,title_token_set_similarity,query_year,year_difference,first_author_similarity
Substantiation of the anti-inflammatory effect of photodynamic therapy in periodontal diseases O.N. Risovannaya,crossref,10.1016/j.pdpdt.2025.104597,0,2025.0,Anti-inflammatory photodynamic activity of tetraphenyl-substituted porphyrin in J774.2 macrophage cells,10.17116/rosstomat20251801140,9,Harika Topal Önal,O.N. Risovannaya,Photodiagnosis and Photodynamic Therapy,46.728971962616825,51.18483412322275,,,30.303030303030297
Substantiation of the anti-inflammatory effect of photodynamic therapy in periodontal diseases O.N. Risovannaya,crossref,10.1021/acsinfecdis.4c00306.s001,0,,Multifunctional Nanosystem for Dual Anti-Inflammatory and Antibacterial Photodynamic Therapy in Infectious Diabetic Wounds,10.17116/rosstomat20251801140,10,,O.N. Risovannaya,,45.493562231759654,46.95652173913044,,,21.052631578947366
DIISC-VI (COS-DIISC): Ultraviolet Metal Absorption Relative to the H i Disk of Galaxies Brad Koplitz,crossref,10.3847/1538-4357/adb8ca,1,2025.0,DIISC-VI (COS-DIISC): Ultraviolet Metal Absorption Relative to the H i Disk of Galaxies,10.3847/1538-4357/adb8ca,1,Brad Koplitz,Brad Koplitz,The Astrophysical Journal,93.04812834224599,100.0,,,100.0
DIISC-VI (COS-DIISC): Ultraviolet Metal Absorption Relative to the H i Disk of Galaxies Brad Koplitz,crossref,10.3847/1538-4357/ad029b,0,2024.0,DIISC-III. Signatures of Stellar Disk Growth in Nearby Galaxies,10.3847/1538-4357/adb8ca,2,Mansi Padave,Brad Koplitz,The Astrophysical Journal,49.079754601227,49.079754601226995,,,16.666666666666664
DIISC-VI (COS-DIISC): Ultraviolet Metal Absorption Relative to the H i Disk of Galaxies Brad Koplitz,crossref,10.3847/1538-4357/ad8238,0,2024.0,DIISC-IV. DIISCovery of Anomalously Low Metallicity H ii Regions in NGC 99: Indirect Evidence of Gas Inflows,10.3847/1538-4357/adb8ca,3,Alejandro J. Olvera,Brad Koplitz,The Astrophysical Journal,42.307692307692314,41.951219512195124,,,25.806451612903224
DIISC-VI (COS-DIISC): Ultraviolet Metal Absorption Relative to the H i Disk of Galaxies Brad Koplitz,crossref,10.3847/1538-4357/ac2c01,0,2021.0,DIISC-II: Unveiling the Connections between Star Formation and Interstellar Medium in the Extended Ultraviolet Disk of NGC 3344,10.3847/1538-4357/adb8ca,4,Mansi Padave,Brad Koplitz,The Astrophysical Journal,48.458149779735685,52.01793721973094,,,16.666666666666664
DIISC-VI (COS-DIISC): Ultraviolet Metal Absorption Relative to the H i Disk of Galaxies Brad Koplitz,crossref,10.3847/1538-4357/adce7b,0,2025.0,DIISC-V: Variations in Hα-to-FUV Star Formation Rate Ratios Across Star-forming Regions in Nearby Galaxies,10.3847/1538-4357/adb8ca,5,Mansi Padave,Brad Koplitz,The Astrophysical Journal,43.689320388349515,44.33497536945813,,,16.666666666666664
DIISC-VI (COS-DIISC): Ultraviolet Metal Absorption Relative to the H i Disk of Galaxies Brad Koplitz,crossref,10.1007/978-94-011-3228-2_5,0,1991.0,Optical and Ultraviolet Absorption Studies of Cool Gas in the Milky Way Halo,10.3847/1538-4357/adb8ca,6,L. Danly,Brad Koplitz,The Interstellar Disk-Halo Connection in Galaxies,55.68181818181819,55.68181818181818,,,19.999999999999996
DIISC-VI (COS-DIISC): Ultraviolet Metal Absorption Relative to the H i Disk of Galaxies Brad Koplitz,crossref,10.32873/unl.dc.oth.034,0,2008.0,DISCOURSE IN INQUIRY SCIENCE CLASSROOMS (DiISC): REFERENCE MANUAL,10.3847/1538-4357/adb8ca,7,Dale Baker,Brad Koplitz,UNL Digital Commons,25.454545454545453,25.454545454545453,,,36.36363636363637
DIISC-VI (COS-DIISC): Ultraviolet Metal Absorption Relative to the H i Disk of Galaxies Brad Koplitz,crossref,10.32873/unl.dc.oth.033,0,2022.0,"Discourse in Inquiry Science Classrooms, DiISC, Version 2.0 (User’s manual for an observation research instrument)",10.3847/1538-4357/adb8ca,8,Elizabeth Lewis,Brad Koplitz,UNL Digital Commons,33.64485981308412,33.64485981308411,,,22.22222222222222
DIISC-VI (COS-DIISC): Ultraviolet Metal Absorption Relative to the H i Disk of Galaxies Brad Koplitz,crossref,10.1063/1.53741,0,1997.0,Ultraviolet interstellar absorption lines from low-z galaxies,10.3847/1538-4357/adb8ca,9,M. S. Sahu,Brad Koplitz,AIP Conference Proceedings,42.2360248447205,54.6583850931677,,,9.090909090909093
DIISC-VI (COS-DIISC): Ultraviolet Metal Absorption Relative to the H i Disk of Galaxies Brad Koplitz,crossref,10.1007/978-94-009-0543-6_22,0,1990.0,Lyman Alpha Absorption Systems and the Evolution of Disk Galaxies,10.3847/1538-4357/adb8ca,10,Harding E. Smith,Brad Koplitz,Astrophysics and Space Science Library,48.484848484848484,64.58333333333334,,,35.71428571428571
Ways Of Depropriating Images Sónia Díaz,crossref,10.12681/dac.39266,1,2025.0,Ways Of Depropriating Images,10.12681/dac.39266,1,Sónia Díaz,Sónia Díaz,Design/Arts/Culture,83.5820895522388,100.0,,,100.0
Ways Of Depropriating Images Sónia Díaz,crossref,10.35520/mulemba.2019.v11n20a23592,0,2019.0,Moçambique no feminino: as dimensões poéticas do corpo na poesia de Sónia Sultuane,10.12681/dac.39266,2,Sávio Roberto Fonsêca de Freitas,Sónia Díaz,Mulemba,31.404958677685947,34.710743801652896,,,19.047619047619047
Ways Of Depropriating Images Sónia Díaz,crossref,10.5040/9780755621798.ch-029,0,2016.0,After-Images of Empire,10.12681/dac.39266,3,,Sónia Díaz,Empire Ways,36.065573770491795,36.0655737704918,,,30.76923076923077
Ways Of Depropriating Images Sónia Díaz,crossref,10.35520/mulemba.2024.v16n31e65364,0,2024.0,Dos encontros  poéticos na literatura moçambicana: relações intersemióticas entre Luís Bernardo Honwana e Sónia Sultuane,10.12681/dac.39266,4,Sávio Roberto Fonsêca de Freitas,Sónia Díaz,Mulemba,25.31645569620253,29.113924050632917,,,19.047619047619047
Ways Of Depropriating Images Sónia Díaz,crossref,10.2307/359012,0,1994.0,"Women's Ways of Writing, or, Images, Self-Images, and Graven Images: Responses",10.12681/dac.39266,5,James Moffett,Sónia Díaz,College Composition and Communication,35.89743589743589,39.31623931623932,,,17.391304347826086
Ways Of Depropriating Images Sónia Díaz,crossref,10.2307/359011,0,1994.0,"Women's Ways of Writing, or, Images, Self-Images, and Graven Images",10.12681/dac.39266,6,C. Jan Swearingen,Sónia Díaz,College Composition and Communication,37.735849056603776,47.16981132075472,,,29.629629629629626
Ways Of Depropriating Images Sónia Díaz,crossref,10.52590/m3.p612.a30001094,0,2002.0,Adsorção do Violeta de Cristal em Areia,10.12681/dac.39266,7,Sónia Sequeira,Sónia Díaz,Boletim da Sociedade Portuguesa de Química,30.76923076923077,30.769230769230774,,,58.33333333333333
Ways Of Depropriating Images Sónia Díaz,crossref,10.1093/oso/9780190125561.003.0007,0,2020.0,Visual Access and Excess,10.12681/dac.39266,8,Sreedeep Bhattacharya,Sónia Díaz,Consumerist Encounters,28.57142857142857,28.57142857142857,,,19.354838709677423
Ways Of Depropriating Images Sónia Díaz,crossref,10.4995/thesis/10251/124351,0,,Machine Learning for Glaucoma Assessment using Fundus Images,10.12681/dac.39266,9,Andrés Yesid Díaz Pinto,Sónia Díaz,,36.36363636363637,38.38383838383838,,,42.42424242424242
Ways Of Depropriating Images Sónia Díaz,crossref,10.4324/9781315690384-13,0,2017.0,Spanish drug policy,10.12681/dac.39266,10,Cristina Díaz Gómez,Sónia Díaz,European Drug Policies,27.586206896551722,27.58620689655173,,,41.379310344827594
Fast motion detection from airborne videos using graphics processing unit Ben Ma,crossref,10.1117/1.jrs.6.061505,1,2012.0,Fast motion detection from airborne videos using graphics processing unit,10.1117/1.jrs.6.061505,1,Ben Ma,Ben Ma,Journal of Applied Remote Sensing,95.42483660130719,100.0,,,100.0
Fast motion detection from airborne videos using graphics processing unit Ben Ma,crossref,10.5220/0003123401190124,0,2011.0,EFFECTIVE AND ACCELERATED INFORMATIVE FRAME FILTERING IN COLONOSCOPY VIDEOS USING GRAPHICS PROCESSING UNIT,10.1117/1.jrs.6.061505,2,,Ben Ma,Proceedings of the International Conference on Bio-inspired Systems and Signal Processing,11.827956989247312,11.827956989247312,,,44.44444444444444
Fast motion detection from airborne videos using graphics processing unit Ben Ma,crossref,10.1109/ncvpripg.2015.7489940,0,2015.0,Real time saliency detection in videos using Motion Field entropy,10.1117/1.jrs.6.061505,3,Krishna Reddy Konda,Ben Ma,"2015 Fifth National Conference on Computer Vision, Pattern Recognition, Image Processing and Graphics (NCVPRIPG)",59.31034482758621,59.310344827586206,,,24.0
Fast motion detection from airborne videos using graphics processing unit Ben Ma,crossref,10.1109/pcspa.2010.27,0,2010.0,Fast Pedestrian Detection Using Slice-Based Motion Analysis,10.1117/1.jrs.6.061505,4,Jingjing Yang,Ben Ma,"2010 First International Conference on Pervasive Computing, Signal Processing and Applications",48.92086330935251,50.35971223021583,,,31.57894736842105
Fast motion detection from airborne videos using graphics processing unit Ben Ma,crossref,10.1364/ofc.2010.otud7,0,2010.0,Fast Implementation of the Split-Step Fourier Method using a Graphics Processing Unit,10.1117/1.jrs.6.061505,5,Stephan Hellerbrand,Ben Ma,Optical Fiber Communication Conference,52.121212121212125,54.54545454545455,,,31.999999999999996
Fast motion detection from airborne videos using graphics processing unit Ben Ma,crossref,10.1109/ncvpripg.2011.31,0,2011.0,Interpolation Based Tracking for Fast Object Detection in Videos,10.1117/1.jrs.6.061505,6,Rahul Jain,Ben Ma,"2011 Third National Conference on Computer Vision, Pattern Recognition, Image Processing and Graphics",48.611111111111114,52.77777777777778,,,37.5
Fast motion detection from airborne videos using graphics processing unit Ben Ma,crossref,10.1049/iet-ipr.2015.0381,0,2016.0,Fast coding unit selection and motion estimation algorithm based on early detection of zero block quantified transform coefficients for high‐efficiency video coding standard,10.1117/1.jrs.6.061505,7,Hassan Kibeya,Ben Ma,IET Image Processing,43.47826086956522,49.056603773584904,,,31.57894736842105
Fast motion detection from airborne videos using graphics processing unit Ben Ma,crossref,10.1109/icip.2008.4711869,0,2008.0,A scrambling method for Motion JPEG videos enabling moving objects detection from scrambled videos,10.1117/1.jrs.6.061505,8,Masaaki Fujiyoshi,Ben Ma,2008 15th IEEE International Conference on Image Processing,51.685393258426956,54.97076023391813,,,26.086956521739136
Fast motion detection from airborne videos using graphics processing unit Ben Ma,crossref,10.1145/3606283.3606284,0,2023.0,Motion segmentation in Moving Camera Videos using Velocity Guided Optical Flow Normalization,10.1117/1.jrs.6.061505,9,Sigit Adinugroho,Ben Ma,Proceedings of the 2023 7th International Conference on Graphics and Signal Processing,44.18604651162791,46.51162790697674,,,18.181818181818176
Fast motion detection from airborne videos using graphics processing unit Ben Ma,crossref,10.1117/1.jrs.6.061504,0,2012.0,Fast supervised hyperspectral band selection using graphics processing unit,10.1117/1.jrs.6.061505,10,Qian Du,Ben Ma,Journal of Applied Remote Sensing,52.903225806451616,68.38709677419355,,,30.76923076923077
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,crossref,10.3109/02699052.2012.661118,1,2012.0,Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis,10.3109/02699052.2012.661118,1,Ian J. Gill,Ian J. Gill,Brain Injury,95.2755905511811,100.0,,,100.0
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,crossref,10.4324/9780203712283-9,0,2018.0,Support Persons’ Perceptions of Giving Vocational Rehabilitation Support to Clients With Acquired Brain Injury in Sweden,10.3109/02699052.2012.661118,2,Marie Matérne,Ian J. Gill,Contemporary Perspectives on Social Work in Acquired Brain Injury,51.38339920948616,57.391304347826086,,,33.333333333333336
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,crossref,10.1007/978-3-030-16613-7_9,0,2019.0,"Rehabilitation of Speech, Language, and Swallowing Disorders in Clients with Acquired Brain Injury",10.3109/02699052.2012.661118,3,Deena Henderson,Ian J. Gill,Acquired Brain Injury,47.61904761904761,50.925925925925924,,,15.384615384615385
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,crossref,10.14264/uql.2018.774,0,,Client-centred goal setting in the rehabilitation of community dwelling clients with acquired brain injury,10.3109/02699052.2012.661118,4,Sarah Prescott,Ian J. Gill,,55.23012552301255,64.28571428571428,,,16.000000000000004
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,crossref,10.1891/9780826131379.0016,0,2016.0,Acquired Brain Injury Rehabilitation: Clinical Essentials,10.3109/02699052.2012.661118,5,SILKE BERNERT,Ian J. Gill,Acquired Brain Injury,42.10526315789473,44.57142857142857,,,16.666666666666664
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,crossref,10.4324/9780429478468-9,0,2018.0,Vocational rehabilitation after acquired brain injury,10.3109/02699052.2012.661118,6,Bernie Walsh,Ian J. Gill,Practical Neuropsychological Rehabilitation in Acquired Brain Injury,45.16129032258065,80.89887640449439,,,26.086956521739136
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,crossref,10.4324/9780429478468-8,0,2018.0,Driving after acquired brain injury: rehabilitation and therapy,10.3109/02699052.2012.661118,7,Gavin Newby,Ian J. Gill,Practical Neuropsychological Rehabilitation in Acquired Brain Injury,48.97959183673469,63.04347826086956,,,36.36363636363637
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,crossref,10.1080/09638288.2017.1280542,0,2018.0,Patient perspectives on navigating the field of traumatic brain injury rehabilitation: a qualitative thematic analysis,10.3109/02699052.2012.661118,8,Heidi J. Graff,Ian J. Gill,Disability and Rehabilitation,68.52589641434264,72.03389830508475,,,40.0
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,crossref,10.4324/9780203712283-4,0,2018.0,"Acquired Brain Injury, Parenting, Social Work, and Rehabilitation: Supporting Parents to Support Their Children",10.3109/02699052.2012.661118,9,Mark Holloway,Ian J. Gill,Contemporary Perspectives on Social Work in Acquired Brain Injury,47.540983606557376,48.03493449781659,,,33.333333333333336
Clients’ perspectives of rehabilitation in one acquired brain injury residential rehabilitation unit: A thematic analysis Ian J. Gill,crossref,10.1007/978-0-387-37575-5_11,0,,Balance and Vestibular Rehabilitation in the Patient with Acquired Brain Injury,10.3109/02699052.2012.661118,10,JAMES MEGNA,Ian J. Gill,Acquired Brain Injury,52.83018867924528,56.85279187817259,,,9.090909090909093
Subsequent Pregnancy After Having a Baby Who Was Hospitalized in the NICU Yuki Funaba,crossref,10.1097/nmc.0000000000000067,1,2014.0,Subsequent Pregnancy After Having a Baby Who Was Hospitalized in the NICU,10.1097/nmc.0000000000000067,1,Yuki Funaba,Yuki Funaba,MCN: The American Journal of Maternal/Child Nursing,92.40506329113924,100.0,,,100.0
Subsequent Pregnancy After Having a Baby Who Was Hospitalized in the NICU Yuki Funaba,crossref,10.1542/9781610026673-ch05,0,2023.0,Your Preterm Baby,10.1097/nmc.0000000000000067,2,,Yuki Funaba,Understanding the NICU: What Parents of Preemies and Other Hospitalized Newborns Need to Know,23.529411764705888,38.095238095238095,,,28.57142857142857
Subsequent Pregnancy After Having a Baby Who Was Hospitalized in the NICU Yuki Funaba,crossref,10.1542/9781610020497-ch07,0,2016.0,Feeding Your Baby,10.1097/nmc.0000000000000067,3,,Yuki Funaba,Understanding the NICU,23.529411764705888,38.095238095238095,,,28.57142857142857
Subsequent Pregnancy After Having a Baby Who Was Hospitalized in the NICU Yuki Funaba,crossref,10.1542/9781610020497-ch05,0,2016.0,Your Preterm Baby,10.1097/nmc.0000000000000067,4,,Yuki Funaba,Understanding the NICU,23.529411764705888,38.095238095238095,,,28.57142857142857
Subsequent Pregnancy After Having a Baby Who Was Hospitalized in the NICU Yuki Funaba,crossref,10.1542/9781610026673-ch07,0,2023.0,Feeding Your Baby,10.1097/nmc.0000000000000067,5,,Yuki Funaba,Understanding the NICU: What Parents of Preemies and Other Hospitalized Newborns Need to Know,23.529411764705888,38.095238095238095,,,28.57142857142857
Subsequent Pregnancy After Having a Baby Who Was Hospitalized in the NICU Yuki Funaba,crossref,10.1542/9781610026673-ch11,0,2023.0,The Loss of Your Baby,10.1097/nmc.0000000000000067,6,,Yuki Funaba,Understanding the NICU: What Parents of Preemies and Other Hospitalized Newborns Need to Know,26.415094339622648,32.0,,,28.57142857142857
Subsequent Pregnancy After Having a Baby Who Was Hospitalized in the NICU Yuki Funaba,crossref,10.1542/9781610020497-ch11,0,2016.0,The Loss of Your Baby,10.1097/nmc.0000000000000067,7,,Yuki Funaba,Understanding the NICU,26.415094339622648,32.0,,,28.57142857142857
Subsequent Pregnancy After Having a Baby Who Was Hospitalized in the NICU Yuki Funaba,crossref,10.1891/9780826140128.0002,0,2018.0,Supporting High-Risk Pregnancy Bed-Rest Patients and Preparing Them for a Potential NICU Baby,10.1097/nmc.0000000000000067,8,,Yuki Funaba,Care Coordination in the NICU,40.44943820224719,49.438202247191015,,,28.57142857142857
